"Year","District","Block","Crop","Yield"
2015,"Hisar","Adampur","Wheat","4618"
2015,"Fatehabad","Ratia","Wheat","4863"
2015,"Fatehabad","Fatehabad","Wheat","4664"
2015,"Fatehabad","Bhattukalan","Wheat","4358"
2015,"Fatehabad","Bhuna","Wheat","4228"
2015,"Fatehabad","Tohana","Wheat","4572"
2015,"Fatehabad","Jakhal","Wheat","4314"
2015,"Sirsa","Sirsa","Wheat","4870"
2015,"Sirsa","Nathusari","Wheat","4841"
2015,"Sirsa","Baragudha","Wheat","4945"
2015,"Sirsa","Rania","Wheat","4876"
2015,"Sirsa","Ellenabad","Wheat","4957"
2015,"Sirsa","Dabwali","Wheat","4766"
2015,"Sirsa","Odhan","Wheat","4582"
2015,"Bhiwani","Loharu","Wheat","4941"
2015,"Bhiwani","Bhiwani","Wheat","3861"
2015,"Bhiwani","Tosham","Wheat","4144"
2015,"Bhiwani","Bawani Khera","Wheat","4325"
2015,"Bhiwani","Dadri-I","Wheat","4064"
2015,"Bhiwani","Dadri-II","Wheat","3890"
2015,"Bhiwani","Badhra","Wheat","3686"
2015,"Bhiwani","Siwani","Wheat","3675"
2015,"Bhiwani","Kairu","Wheat","4059"
2015,"Bhiwani","Behal","Wheat","2971"
2015,"Rohtak","Lakhan Majra","Wheat","3928"
2015,"Rohtak","Rohtak","Wheat","3935"
2015,"Rohtak","Sampla","Wheat","3524"
2015,"Rohtak","Meham","Wheat","4176"
2015,"Rohtak","Kalanaur","Wheat","3831"
2015,"Jhajjar","Jhajjar","Wheat","3722"
2015,"Jhajjar","Beri","Wheat","4212"
2015,"Jhajjar","Salhawas","Wheat","4129"
2015,"Jhajjar","Matanhail","Wheat","4183"
2015,"Jhajjar","Bahadurgarh","Wheat","3430"
2015,"Sonepat","Sonepat","Wheat","4390"
2015,"Sonepat","Rai","Wheat","4671"
2015,"Sonepat","Kharkhoda","Wheat","4299"
2015,"Sonepat","Gohana","Wheat","4548"
2015,"Sonepat","Kathura","Wheat","4333"
2015,"Sonepat","Mundlana","Wheat","3732"
2015,"Sonepat","Ganaur","Wheat","4220"
2015,"Gurgaon","Gurgaon","Wheat","4461"
2015,"Gurgaon","Farrukh Nagar","Wheat","4079"
2015,"Gurgaon","Sohna","Wheat","3960"
2015,"Gurgaon","Pataudi","Wheat","4763"
2015,"Mewat","Nuh","Wheat","4037"
2015,"Mewat","Tauru","Wheat","4718"
2015,"Mewat","Ferozpur Jhirka","Wheat","3716"
2015,"Mewat","Nagina","Wheat","3496"
2015,"Mewat","Punhana","Wheat","3951"
2015,"Faridabad","Faridabad","Wheat","3651"
2015,"Faridabad","B/garh","Wheat","3323"
2015,"Palwal","Palwal","Wheat","4090"
2015,"Palwal","Hodal","Wheat","3882"
2015,"Palwal","Hassanpur","Wheat","4349"
2015,"Palwal","Hathin","Wheat","3749"
2015,"Panipat","Panipat","Wheat","4274"
2015,"Panipat","Samalkha","Wheat","4266"
2015,"Panipat","Matlauda","Wheat","4469"
2015,"Panipat","Bapoli","Wheat","4930"
2015,"Panipat","Israna","Wheat","4258"
2015,"Karnal","Karnal","Wheat","6326"
2015,"Karnal","Nissing","Wheat","4532"
2015,"Karnal","Indri","Wheat","4693"
2015,"Karnal","Gharaunda","Wheat","4555"
2015,"Karnal","Assandh","Wheat","4782"
2015,"Karnal","Nilokheri","Wheat","4664"
2015,"Kurukshetra","Thanesar","Wheat","4314"
2015,"Kurukshetra","Shahabad","Wheat","4455"
2015,"Kurukshetra","Pehowa","Wheat","4652"
2015,"Kurukshetra","Ladwa","Wheat","4691"
2015,"Kurukshetra","Babain","Wheat","4688"
2015,"Kaithal","Kaithal","Wheat","4565"
2015,"Kaithal","Pundri","Wheat","4872"
2015,"Kaithal","Kalayat","Wheat","4339"
2015,"Kaithal","Rajound","Wheat","4549"
2015,"Kaithal","Gulha","Wheat","4520"
2015,"Kaithal","Siwan","Wheat","4517"
2015,"Ambala","Ambala-I","Wheat","4120"
2015,"Ambala","Ambala-II","Wheat","4299"
2015,"Ambala","Barara","Wheat","4418"
2015,"Ambala","Saha","Wheat","4992"
2015,"Ambala","Naraingarh","Wheat","4016"
2015,"Ambala","Sahazadpur","Wheat","3905"
2015,"Panchkula","Morni","Wheat","1373"
2015,"Panchkula","Barwala","Wheat","4553"
2015,"Panchkula","Raipurrani","Wheat","3480"
2015,"Panchkula","Pinjore","Wheat","3255"
2015,"Yamuna Nagar","Jagadhari","Wheat","4723"
2015,"Yamuna Nagar","Bilaspur","Wheat","3911"
2015,"Yamuna Nagar","Radaur","Wheat","5110"
2015,"Yamuna Nagar","Sadaura","Wheat","3781"
2015,"Yamuna Nagar","Chhachhrauli","Wheat","4675"
2015,"Yamuna Nagar","Mustafabad","Wheat","4692"
2015,"Jind","Jind","Wheat","4565"
2015,"Jind","Julana","Wheat","3786"
2015,"Jind","Alewa","Wheat","3987"
2015,"Jind","Safidon","Wheat","4516"
2015,"Jind","Pillukhera","Wheat","4228"
2015,"Jind","Uchana","Wheat","4622"
2015,"Jind","Narwana","Wheat","4318"
2015,"Mahendergarh","Kanina","Wheat","4546"
2015,"Mahendergarh","Sihma","Wheat","4066"
2015,"Mahendergarh","Nijampur","Wheat","4066"
2015,"Mahendergarh","Mahendergarh","Wheat","4218"
2015,"Mahendergarh","Satnali","Wheat","4066"
2015,"Mahendergarh","Ateli","Wheat","3931"
2015,"Mahendergarh","Narnaul","Wheat","3397"
2015,"Mahendergarh","Nangal Chaudhary","Wheat","3723"
2015,"Rewari","Rewari","Wheat","4232"
2015,"Rewari","Khol","Wheat","4302"
2015,"Rewari","Jatusana","Wheat","4602"
2015,"Rewari","Bawal","Wheat","4452"
2015,"Rewari","Nahar","Wheat","4555"
2015,"Hisar","Hansi I","Gram","636"
2015,"Hisar","Hansi-II","Gram","0"
2015,"Hisar","Narnaund","Gram","695"
2015,"Hisar","Hisar I","Gram","645"
2015,"Hisar","Hisar II","Gram","636"
2015,"Hisar","Barwala","Gram","707"
2015,"Hisar","Uklana","Gram","707"
2015,"Hisar","Agroha","Gram","0"
2015,"Hisar","Adampur","Gram","695"
2015,"Fatehabad","Ratia","Gram","0"
2015,"Fatehabad","Fatehabad","Gram","0"
2015,"Fatehabad","Bhattukalan","Gram","711"
2015,"Fatehabad","Bhuna","Gram","0"
2015,"Fatehabad","Tohana","Gram","0"
2015,"Fatehabad","Jakhal","Gram","0"
2015,"Sirsa","Sirsa","Gram","0"
2015,"Sirsa","Nathusari","Gram","934"
2015,"Sirsa","Baragudha","Gram","0"
2015,"Sirsa","Rania","Gram","884"
2015,"Sirsa","Ellenabad","Gram","1226"
2015,"Sirsa","Dabwali","Gram","766"
2015,"Sirsa","Odhan","Gram","0"
2015,"Bhiwani","Loharu","Gram","447"
2015,"Bhiwani","Bhiwani","Gram","415"
2015,"Bhiwani","Tosham","Gram","576"
2015,"Bhiwani","Bawani Khera","Gram","639"
2015,"Bhiwani","Dadri-I","Gram","551"
2015,"Bhiwani","Dadri-II","Gram","839"
2015,"Bhiwani","Badhra","Gram","1151"
2015,"Bhiwani","Siwani","Gram","74"
2015,"Bhiwani","Kairu","Gram","465"
2015,"Bhiwani","Behal","Gram","424"
2015,"Rohtak","Lakhan Majra","Gram","0"
2015,"Rohtak","Rohtak","Gram","0"
2015,"Rohtak","Sampla","Gram","0"
2015,"Rohtak","Meham","Gram","931"
2015,"Rohtak","Kalanaur","Gram","561"
2015,"Jhajjar","Jhajjar","Gram","0"
2015,"Jhajjar","Beri","Gram","619"
2015,"Jhajjar","Salhawas","Gram","0"
2015,"Jhajjar","Matanhail","Gram","0"
2015,"Jhajjar","Bahadurgarh","Gram","0"
2015,"Sonepat","Sonepat","Gram","0"
2015,"Sonepat","Rai","Gram","0"
2015,"Sonepat","Kharkhoda","Gram","0"
2015,"Sonepat","Gohana","Gram","0"
2015,"Sonepat","Kathura","Gram","0"
2015,"Sonepat","Mundlana","Gram","0"
2015,"Sonepat","Ganaur","Gram","0"
2015,"Gurgaon","Gurgaon","Gram","0"
2015,"Gurgaon","Farrukh Nagar","Gram","0"
2015,"Gurgaon","Sohna","Gram","0"
2015,"Gurgaon","Pataudi","Gram","0"
2015,"Mewat","Nuh","Gram","0"
2015,"Mewat","Tauru","Gram","0"
2015,"Mewat","Ferozpur Jhirka","Gram","0"
2015,"Mewat","Nagina","Gram","619"
2015,"Mewat","Punhana","Gram","0"
2015,"Faridabad","Faridabad","Gram","0"
2015,"Faridabad","B/garh","Gram","0"
2015,"Palwal","Palwal","Gram","0"
2015,"Palwal","Hodal","Gram","0"
2015,"Palwal","Hassanpur","Gram","0"
2015,"Palwal","Hathin","Gram","0"
2015,"Panipat","Panipat","Gram","0"
2015,"Panipat","Samalkha","Gram","0"
2015,"Panipat","Matlauda","Gram","0"
2015,"Panipat","Bapoli","Gram","0"
2015,"Panipat","Israna","Gram","0"
2015,"Karnal","Karnal","Gram","0"
2015,"Karnal","Nissing","Gram","0"
2015,"Karnal","Indri","Gram","0"
2015,"Karnal","Gharaunda","Gram","0"
2015,"Karnal","Assandh","Gram","0"
2015,"Karnal","Nilokheri","Gram","0"
2015,"Kurukshetra","Thanesar","Gram","0"
2015,"Kurukshetra","Shahabad","Gram","0"
2015,"Kurukshetra","Pehowa","Gram","0"
2015,"Kurukshetra","Ladwa","Gram","0"
2015,"Kurukshetra","Babain","Gram","0"
2015,"Kaithal","Kaithal","Gram","0"
2015,"Kaithal","Pundri","Gram","0"
2015,"Kaithal","Kalayat","Gram","0"
2015,"Kaithal","Rajound","Gram","0"
2015,"Kaithal","Gulha","Gram","0"
2015,"Kaithal","Siwan","Gram","0"
2015,"Ambala","Ambala-I","Gram","0"
2015,"Ambala","Ambala-II","Gram","0"
2015,"Ambala","Barara","Gram","0"
2015,"Ambala","Saha","Gram","0"
2015,"Ambala","Naraingarh","Gram","0"
2015,"Ambala","Sahazadpur","Gram","0"
2015,"Panchkula","Morni","Gram","0"
2015,"Panchkula","Barwala","Gram","0"
2015,"Panchkula","Raipurrani","Gram","619"
2015,"Panchkula","Pinjore","Gram","0"
2015,"Yamuna Nagar","Jagadhari","Gram","0"
2015,"Yamuna Nagar","Bilaspur","Gram","0"
2015,"Yamuna Nagar","Radaur","Gram","0"
2015,"Yamuna Nagar","Sadaura","Gram","0"
2015,"Yamuna Nagar","Chhachhrauli","Gram","0"
2015,"Yamuna Nagar","Mustafabad","Gram","0"
2015,"Jind","Jind","Gram","0"
2015,"Jind","Julana","Gram","0"
2015,"Jind","Alewa","Gram","0"
2015,"Jind","Safidon","Gram","0"
2015,"Jind","Pillukhera","Gram","0"
2015,"Jind","Uchana","Gram","0"
2015,"Jind","Narwana","Gram","0"
2015,"Mahendergarh","Kanina","Gram","0"
2015,"Mahendergarh","Sihma","Gram","0"
2015,"Mahendergarh","Nijampur","Gram","0"
2015,"Mahendergarh","Mahendergarh","Gram","1163"
2015,"Mahendergarh","Satnali","Gram","656"
2015,"Mahendergarh","Ateli","Gram","0"
2015,"Mahendergarh","Narnaul","Gram","529"
2015,"Mahendergarh","Nangal Chaudhary","Gram","347"
2015,"Rewari","Rewari","Gram","0"
2015,"Rewari","Khol","Gram","0"
2015,"Rewari","Jatusana","Gram","0"
2015,"Rewari","Bawal","Gram","0"
2015,"Rewari","Nahar","Gram","0"
2015,"Hisar","Hansi I","Barley","3740"
2015,"Hisar","Hansi-II","Barley","3399"
2015,"Hisar","Narnaund","Barley","3118"
2015,"Hisar","Hisar I","Barley","3643"
2015,"Hisar","Hisar II","Barley","3279"
2015,"Hisar","Barwala","Barley","3752"
2015,"Hisar","Uklana","Barley","4001"
2015,"Hisar","Agroha","Barley","3646"
2015,"Hisar","Adampur","Barley","2565"
2015,"Fatehabad","Ratia","Barley","2856"
2015,"Fatehabad","Fatehabad","Barley","3401"
2015,"Fatehabad","Bhattukalan","Barley","2483"
2015,"Fatehabad","Bhuna","Barley","2815"
2015,"Fatehabad","Tohana","Barley","2856"
2015,"Fatehabad","Jakhal","Barley","0"
2015,"Sirsa","Sirsa","Barley","4115"
2015,"Sirsa","Nathusari","Barley","3286"
2015,"Sirsa","Baragudha","Barley","4213"
2015,"Sirsa","Rania","Barley","3813"
2015,"Sirsa","Ellenabad","Barley","3702"
2015,"Sirsa","Dabwali","Barley","2592"
2015,"Sirsa","Odhan","Barley","3828"
2015,"Bhiwani","Loharu","Barley","3183"
2015,"Bhiwani","Bhiwani","Barley","2432"
2015,"Bhiwani","Tosham","Barley","3177"
2015,"Bhiwani","Bawani Khera","Barley","2853"
2015,"Bhiwani","Dadri-I","Barley","2894"
2015,"Bhiwani","Dadri-II","Barley","2936"
2015,"Bhiwani","Badhra","Barley","3530"
2015,"Bhiwani","Siwani","Barley","2454"
2015,"Bhiwani","Kairu","Barley","1446"
2015,"Bhiwani","Behal","Barley","3579"
2015,"Rohtak","Lakhan Majra","Barley","2478"
2015,"Rohtak","Rohtak","Barley","2575"
2015,"Rohtak","Sampla","Barley","2478"
2015,"Rohtak","Meham","Barley","2931"
2015,"Rohtak","Kalanaur","Barley","1421"
2015,"Jhajjar","Jhajjar","Barley","2746"
2015,"Jhajjar","Beri","Barley","3549"
2015,"Jhajjar","Salhawas","Barley","4006"
2015,"Jhajjar","Matanhail","Barley","4324"
2015,"Jhajjar","Bahadurgarh","Barley","3524"
2015,"Sonepat","Sonepat","Barley","0"
2015,"Sonepat","Rai","Barley","0"
2015,"Sonepat","Kharkhoda","Barley","0"
2015,"Sonepat","Gohana","Barley","0"
2015,"Sonepat","Kathura","Barley","0"
2015,"Sonepat","Mundlana","Barley","0"
2015,"Sonepat","Ganaur","Barley","0"
2015,"Gurgaon","Gurgaon","Barley","4094"
2015,"Gurgaon","Farrukh Nagar","Barley","4216"
2015,"Gurgaon","Sohna","Barley","4094"
2015,"Gurgaon","Pataudi","Barley","4038"
2015,"Mewat","Nuh","Barley","4046"
2015,"Mewat","Tauru","Barley","3809"
2015,"Mewat","Ferozpur Jhirka","Barley","3325"
2015,"Mewat","Nagina","Barley","2891"
2015,"Mewat","Punhana","Barley","3465"
2015,"Faridabad","Faridabad","Barley","3414"
2015,"Faridabad","B/garh","Barley","3414"
2015,"Palwal","Palwal","Barley","3069"
2015,"Palwal","Hodal","Barley","3463"
2015,"Palwal","Hassanpur","Barley","3463"
2015,"Palwal","Hathin","Barley","2960"
2015,"Panipat","Panipat","Barley","0"
2015,"Panipat","Samalkha","Barley","0"
2015,"Panipat","Matlauda","Barley","0"
2015,"Panipat","Bapoli","Barley","0"
2015,"Panipat","Israna","Barley","0"
2015,"Karnal","Karnal","Barley","0"
2015,"Karnal","Nissing","Barley","0"
2015,"Karnal","Indri","Barley","0"
2015,"Karnal","Gharaunda","Barley","0"
2015,"Karnal","Assandh","Barley","0"
2015,"Karnal","Nilokheri","Barley","0"
2015,"Kurukshetra","Thanesar","Barley","0"
2015,"Kurukshetra","Shahabad","Barley","0"
2015,"Kurukshetra","Pehowa","Barley","0"
2015,"Kurukshetra","Ladwa","Barley","0"
2015,"Kurukshetra","Babain","Barley","0"
2015,"Kaithal","Kaithal","Barley","0"
2015,"Kaithal","Pundri","Barley","0"
2015,"Kaithal","Kalayat","Barley","0"
2015,"Kaithal","Rajound","Barley","0"
2015,"Kaithal","Gulha","Barley","0"
2015,"Kaithal","Siwan","Barley","0"
2015,"Ambala","Ambala-I","Barley","0"
2015,"Ambala","Ambala-II","Barley","0"
2015,"Ambala","Barara","Barley","0"
2015,"Ambala","Saha","Barley","0"
2015,"Ambala","Naraingarh","Barley","0"
2015,"Ambala","Sahazadpur","Barley","0"
2015,"Panchkula","Morni","Barley","0"
2015,"Panchkula","Barwala","Barley","0"
2015,"Panchkula","Raipurrani","Barley","0"
2015,"Panchkula","Pinjore","Barley","0"
2015,"Yamuna Nagar","Jagadhari","Barley","0"
2015,"Yamuna Nagar","Bilaspur","Barley","0"
2015,"Yamuna Nagar","Radaur","Barley","0"
2015,"Yamuna Nagar","Sadaura","Barley","0"
2015,"Yamuna Nagar","Chhachhrauli","Barley","0"
2015,"Yamuna Nagar","Mustafabad","Barley","0"
2015,"Jind","Jind","Barley","0"
2015,"Jind","Julana","Barley","3463"
2015,"Jind","Alewa","Barley","0"
2015,"Jind","Safidon","Barley","0"
2015,"Jind","Pillukhera","Barley","0"
2015,"Jind","Uchana","Barley","3463"
2015,"Jind","Narwana","Barley","3463"
2015,"Mahendergarh","Kanina","Barley","0"
2015,"Mahendergarh","Sihma","Barley","0"
2015,"Mahendergarh","Nijampur","Barley","0"
2015,"Mahendergarh","Mahendergarh","Barley","3439"
2015,"Mahendergarh","Satnali","Barley","3439"
2015,"Mahendergarh","Ateli","Barley","0"
2015,"Mahendergarh","Narnaul","Barley","0"
2015,"Mahendergarh","Nangal Chaudhary","Barley","0"
2015,"Rewari","Rewari","Barley","2427"
2015,"Rewari","Khol","Barley","3444"
2015,"Rewari","Jatusana","Barley","4450"
2015,"Rewari","Bawal","Barley","3611"
2015,"Rewari","Nahar","Barley","3444"
2015,"Hisar","Hansi I","Paddy","2527"
2015,"Hisar","Hansi-II","Paddy","2422"
2015,"Hisar","Narnaund","Paddy","2423"
2015,"Hisar","Hisar I","Paddy","2838"
2015,"Hisar","Hisar II","Paddy","2319"
2015,"Hisar","Barwala","Paddy","2459"
2015,"Hisar","Uklana","Paddy","2214"
2015,"Hisar","Agroha","Paddy","3216"
2015,"Hisar","Adampur","Paddy","2319"
2015,"Fatehabad","Ratia","Paddy","4236"
2015,"Fatehabad","Fatehabad","Paddy","3486"
2015,"Fatehabad","Bhattukalan","Paddy","3040"
2015,"Fatehabad","Bhuna","Paddy","4768"
2015,"Fatehabad","Tohana","Paddy","3784"
2015,"Fatehabad","Jakhal","Paddy","4679"
2015,"Sirsa","Sirsa","Paddy","3537"
2015,"Sirsa","Nathusari","Paddy","3042"
2015,"Sirsa","Baragudha","Paddy","3118"
2015,"Sirsa","Rania","Paddy","2701"
2015,"Sirsa","Ellenabad","Paddy","3624"
2015,"Sirsa","Dabwali","Paddy","2599"
2015,"Sirsa","Odhan","Paddy","2106"
2015,"Bhiwani","Loharu","Paddy","2106"
2015,"Bhiwani","Bhiwani","Paddy","1747"
2015,"Bhiwani","Tosham","Paddy","2106"
2015,"Bhiwani","Bawani Khera","Paddy","2850"
2015,"Bhiwani","Dadri-I","Paddy","2094"
2015,"Bhiwani","Dadri-II","Paddy","2106"
2015,"Bhiwani","Badhra","Paddy","2094"
